num__tenure,num__MonthlyCharges,num__TotalCharges,num__ABSOLUTE_DIFF_MonthlyCharges_,num__ABSOLUTE_DIFF_TotalCharges_,num__ABSOLUTE_DIFF_tenure_,num__MonthlyCharges_0,num__TotalCharges_0,num__tenure_0,num__COSINE_MonthlyCharges_,num__COSINE_TotalCharges_,num__COSINE_tenure_,num__EXPONENTIAL_WEIGHTED_STD_MonthlyCharges_com_0_5_,num__EXPONENTIAL_WEIGHTED_STD_TotalCharges_com_0_5_,num__EXPONENTIAL_WEIGHTED_STD_tenure_com_0_5_,num__EXPONENTIAL_WEIGHTED_VARIANCE_MonthlyCharges_com_0_5_,num__EXPONENTIAL_WEIGHTED_VARIANCE_TotalCharges_com_0_5_,num__EXPONENTIAL_WEIGHTED_VARIANCE_tenure_com_0_5_,num__MonthlyCharges_tenure,num__TotalCharges_MonthlyCharges,num__tenure_MonthlyCharges,num__MonthlyCharges_1,num__TotalCharges_1,num__tenure_1,num__NATURAL_LOGARITHM_MonthlyCharges_,num__NATURAL_LOGARITHM_TotalCharges_,num__NATURAL_LOGARITHM_tenure_,remainder__gender_Female,remainder__gender_Male,remainder__SeniorCitizen_No,remainder__SeniorCitizen_Yes,remainder__Partner_No,remainder__Partner_Yes,remainder__Dependents_No,remainder__Dependents_Yes,remainder__PhoneService_No,remainder__PhoneService_Yes,remainder__MultipleLines_No,remainder__MultipleLines_No_phone_service,remainder__MultipleLines_Yes,remainder__InternetService_DSL,remainder__InternetService_Fiber_optic,remainder__InternetService_No,remainder__OnlineSecurity_No,remainder__OnlineSecurity_No_internet_service,remainder__OnlineSecurity_Yes,remainder__OnlineBackup_No,remainder__OnlineBackup_No_internet_service,remainder__OnlineBackup_Yes,remainder__DeviceProtection_No,remainder__DeviceProtection_No_internet_service,remainder__DeviceProtection_Yes,remainder__TechSupport_No,remainder__TechSupport_No_internet_service,remainder__TechSupport_Yes,remainder__StreamingTV_No,remainder__StreamingTV_No_internet_service,remainder__StreamingTV_Yes,remainder__StreamingMovies_No,remainder__StreamingMovies_No_internet_service,remainder__StreamingMovies_Yes,remainder__Contract_Month_to_month,remainder__Contract_One_year,remainder__Contract_Two_year,remainder__PaperlessBilling_No,remainder__PaperlessBilling_Yes,remainder__PaymentMethod_Bank_transfer_automatic_,remainder__PaymentMethod_Credit_card_automatic_,remainder__PaymentMethod_Electronic_check,remainder__PaymentMethod_Mailed_check,Churn,customerID
-0.7859699578321925,-0.5160101314196095,-0.7566225804903621,-1.123236003841122,0.25029985476219097,1.04499067536167,-0.5160101314196095,-0.7566225804903621,-0.7859699578321925,1.176752897351083,-1.4578201033626845,1.3914970956122024,-0.4940634250632164,-0.13519367528482068,0.6452136682547132,-0.5904900390264997,-0.3291147092171687,0.4737316449098879,0.4508293953550231,0.30568386112259766,-0.45002670860909844,-0.5160101314196095,-0.7566225804903621,-0.7859699578321925,-0.20954724328198496,-0.3715342573822761,-0.26636342537137364,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9763-GRSKD
-0.6639681049408561,-1.5561934293449968,-0.8732405259855287,-0.1327346960926425,-1.0613727757732712,-1.2116008015729993,-1.5561934293449968,-0.8732405259855287,-0.6639681049408561,1.242984647446686,1.3583409881287793,-1.2814535822286521,-0.012385456972014321,-0.6515684598174493,-0.5109769491772103,-0.20596253566187828,-0.6674210660159753,-0.6072870822998767,0.4508293953550231,0.30568386112259766,-0.45002670860909844,-1.5561934293449968,-0.8732405259855287,-0.6639681049408561,-1.856082886676358,-0.7508102138422171,-0.10954943684656837,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7469-LKBCI
1.0440578355378531,1.1751265852074715,1.5223377036894017,1.8802195744929757,1.4695290915778878,0.7015963201759594,1.1751265852074715,1.5223377036894017,1.0440578355378531,1.2261113232886658,0.5910377202234726,0.26180389317497754,1.7924810439512968,1.3942640541622386,0.5761450103783847,2.0391397653310874,1.3646453195093728,0.3946438269292296,0.4508293953550231,0.30568386112259766,-0.45002670860909844,1.1751265852074715,1.5223377036894017,1.0440578355378531,0.9756257846506767,1.0959891448088313,0.8630675223886017,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8091-TTVAX
0.678052276863844,1.2875334899832798,1.2338464270529794,-1.2370637750944748,-0.8704986575392057,-0.9172627828423903,1.2875334899832798,1.2338464270529794,0.678052276863844,-1.7381929050903808,-1.3836451822270917,0.5217925220583872,0.48678895588928495,0.12173572500034427,-0.6384523067868205,0.2879502420362032,-0.11686286324168492,-0.6948530681711409,0.4508293953550231,0.30568386112259766,-0.45002670860909844,1.2875334899832798,1.2338464270529794,0.678052276863844,1.0314119662020331,1.0180743223562385,0.7357198004324688,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0280-XJGEX
-0.297962546266847,1.3479312298628183,0.18231630466657886,-1.2989701068287551,-0.02310502239072989,-0.18141773601586766,1.3479312298628183,0.18231630466657886,-0.297962546266847,0.13527671370879915,-1.4582692278885236,1.5115308667998768,-0.5856494442390922,-0.14787080316709852,-0.4831760547424202,-0.6533720006878716,-0.33883183128847544,-0.587355766998578,0.4508293953550231,0.30568386112259766,-0.45002670860909844,1.3479312298628183,0.18231630466657886,-0.297962546266847,1.0606468213681965,0.6115336217520443,0.2274967714438655,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5129-JLPIS
1.4913979628060865,1.607977054344165,2.5129303076547713,-1.0613296721068417,1.397382997688557,0.7997089930861624,1.607977054344165,2.5129303076547713,1.4913979628060865,1.233134485078296,-1.3833344838303152,1.5146659487578542,-1.1266626292294217,1.1947637508061026,0.4162483221648579,-0.9581282526114611,1.0850583051326594,0.21862713325746116,0.4508293953550231,0.30568386112259766,-0.45002670860909844,1.607977054344165,2.5129303076547713,1.4913979628060865,1.1810713209365955,1.308833693737308,0.99422215769752,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3655-SNQYZ
0.8000541297551803,-1.499151119458766,-0.5617746416331012,2.3275427457342244,2.223734022119312,-0.5248120912015782,-1.499151119458766,-0.5617746416331012,0.8000541297551803,-0.5843497901845244,0.4508491622292182,-0.14258536726617305,2.7145670186736504,1.9841368978892944,-0.7181486309536708,3.67616654926433,2.294250629110813,-0.7464078645345911,-2.218133977737879,0.30568386112259766,2.2220903356840944,-1.499151119458766,-0.5617746416331012,0.8000541297551803,-1.710134216094104,-0.012816882759950583,0.7805977241622241,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8191-XWSZG
1.5727325314003107,1.3881963897825107,2.283452677712431,2.0659385696958164,1.9688873860598242,-0.4266994182913752,1.3881963897825107,2.283452677712431,1.5727325314003107,1.240790821782031,1.194471871006054,-0.35186898863949695,1.9829121107098175,1.8019990948960358,-0.8130952374898421,2.3500689008090507,1.9907946366336398,-0.8046236308625875,0.4508293953550231,0.30568386112259766,-0.45002670860909844,1.3881963897825107,2.283452677712431,1.5727325314003107,1.079860914885656,1.2653920585349803,1.0158014208750128,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9959-WOFKT
-0.9079718107235288,-0.3398500567709552,-0.7830646314351707,0.6860264655542856,2.2146412292944166,1.6336667128228881,-0.3398500567709552,-0.7830646314351707,-0.9079718107235288,0.08515921513517333,1.1449951279768902,-1.1115009360090093,0.7747077847380993,2.1410845474406788,1.6105938602752254,0.616998304470824,2.5675027888835813,1.7721293468803723,0.4508293953550231,0.30568386112259766,-0.45002670860909844,-0.3398500567709552,-0.7830646314351707,-0.9079718107235288,-0.039765612340173624,-0.44010951026839584,-0.46450690746814993,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4190-MFLUW
-0.4606316834552955,0.8295172958967784,-0.1859709074352681,0.02103264402153635,-0.527779867868643,-0.8191501099321872,0.8295172958967784,-0.1859709074352681,-0.4606316834552955,-0.979771382560055,-1.455438603913715,-0.6939678812051459,-0.07654684905285794,0.46078536049637825,-0.006370381452969113,-0.26240370698625687,0.20789977676558985,-0.19902521988086994,0.4508293953550231,0.30568386112259766,-0.45002670860909844,0.8295172958967784,-0.1859709074352681,-0.4606316834552955,0.7916444057662895,0.374867359135255,0.09582111312068634,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4183-MYFRB
-1.2739773693975378,-0.8616194207303028,-1.0017148902630544,0.6420929398073772,-0.28495758079071043,-0.3776430818362737,-0.8616194207303028,-1.0017148902630544,-1.2739773693975378,-0.798637682851908,-0.5712939774352406,0.8653291796140107,0.3968387440979341,-0.029128564324075023,-0.2774306578325799,0.19177457605963208,-0.24503071160315185,-0.4305650800914332,0.4508293953550231,-3.2713536014874505,-0.45002670860909844,-0.8616194207303028,-1.0017148902630544,-1.2739773693975378,-0.601860236633514,-2.1149512012535854,-2.203471735913763,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8779-QRDMV
-0.8266372421293046,-1.5276722744018816,-0.9289656942626168,-0.57806088889085,-1.1100912641055638,-0.8191501099321872,-1.5276722744018816,-0.9289656942626168,-0.8266372421293046,0.6247461712974246,0.478614821010506,1.3003599405487363,0.1567086365611027,-0.7634541546022244,-1.1293627507905077,-0.04952810850113178,-0.7251840902539445,-0.97340872821876,0.4508293953550231,0.30568386112259766,-0.45002670860909844,-1.5276722744018816,-0.9289656942626168,-0.8266372421293046,-1.7815417015466277,-1.061144362781618,-0.32681350551883226,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1680-VDCWW
-1.2739773693975378,-1.5159282694253045,-1.0104394248387527,-1.3568824816769525,-1.1004022225708396,-0.8191501099321872,-1.5159282694253045,-1.0104394248387527,-1.2739773693975378,0.15505519148816774,0.32858704296531555,0.8653291796140107,-0.7549916565102404,-1.1960565767605524,-1.3666096870630253,-0.7610294019022917,-0.896451023846051,-1.0746457830068061,0.4508293953550231,-3.2713536014874505,-0.45002670860909844,-1.5159282694253045,-1.0104394248387527,-1.2739773693975378,-1.7517742417004838,-2.55272083040726,-2.203471735913763,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1066-JKSGK
1.0440578355378531,-0.18214484708549342,0.5487691274473814,0.21673653143958285,0.5406978201452433,1.437441367002482,-0.18214484708549342,0.5487691274473814,1.0440578355378531,-1.7060009507985752,0.8092387495777578,0.26180389317497754,-0.09378602649751862,0.31551114220717774,1.4488266787325472,-0.27729510543869296,0.06252397843964859,1.5294378363268513,0.4508293953550231,0.30568386112259766,-0.45002670860909844,-0.18214484708549342,0.5487691274473814,1.0440578355378531,0.09905165686997223,0.7836617316699279,0.8630675223886017,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3638-WEABW
0.678052276863844,-0.19221113706541643,0.309493174058488,-1.3588794601199938,-0.9251547892735472,-0.9172627828423903,-0.19221113706541643,0.309493174058488,0.678052276863844,-1.7326714372895087,-0.15493816559035475,0.5217925220583872,-0.8678218445033445,-0.5555820764669608,-0.07087270639146621,-0.8265553338087303,-0.6134554004547508,-0.2566978019139188,0.4508293953550231,0.30568386112259766,-0.45002670860909844,-0.19221113706541643,0.309493174058488,0.678052276863844,0.09052195865484622,0.6765899961419544,0.7357198004324688,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6322-HRPFA
-0.09462612478128636,-0.3364946267776477,-0.3346459248457568,-1.1991211846766905,-0.47553357466986124,-0.4266994182913752,-0.3364946267776477,-0.3346459248457568,-0.09462612478128636,0.22906280164833542,-1.1755634007078102,0.3120658517685444,-1.4734365582690767,-0.7736869267352119,-0.6222992298577604,-1.0934714319490446,-0.7301906957453644,-0.684104606318163,0.4508293953550231,0.30568386112259766,-0.45002670860909844,-0.3364946267776477,-0.3346459248457568,-0.09462612478128636,-0.03669080970482006,0.24779939193804187,0.3651901733931835,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6865-JZNKO
